mr,ref
"name[Rocket League], esrb[E (for Everyone)], genres[sport; vehicular combat], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo Switch; PC], availableonsteam[yes], haslinuxrelease[yes], hasmacrelease[yes]","Try Rocket League, it's a multiplayer vehicular combat sports game with an E (for Everyone) rating. It's available on PlayStation, Xbox, Nintendo Switch, and PC trough Steam. There are also Linux and Mac releases."
"name[Rocket League], esrb[E (for Everyone)], genres[sport; vehicular combat], hasmultiplayer[yes], position[outer]","try rocket league, it's a multiplayer vehicular combat sports game with an e (for everyone) rating."
"name[Rocket League], platforms[PlayStation; Xbox; Nintendo Switch; PC], availableonsteam[yes], position[inner]","it's available on playstation, xbox, nintendo switch, and pc trough steam."
"haslinuxrelease[yes], hasmacrelease[yes], position[inner]",there are also linux and mac releases.
"name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[no]","This poorly rated third person shooter game, Tomb Raider: The Angel of Darkness, takes you on an action-adventure story with no multiplayer capabilities."
"name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[no]",Tomb Raider: The Angel of Darkness got really poor ratings for an action-adventure shooter game. You play it in third person but there is no multiplayer.
"name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure; shooter], position[outer]",tomb raider: the angel of darkness got really poor ratings for an action-adventure shooter game.
"name[Tomb Raider: The Angel of Darkness], playerperspective[third person], hasmultiplayer[no], position[inner]",you play it in third person but there is no multiplayer.
"name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[no]",Tomb Raider: The Angel of Darkness is a third person action-adventure shooter with poor reviews and no multiplayer.
"name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], genres[action-adventure; shooter; tactical], playerperspective[bird view; first person; third person], hasmultiplayer[no], platforms[PlayStation]","Metal Gear Solid 3: Snake Eater is an excellent PlayStation game. It's an action-adventure tactical shooter developed by Konami Computer Entertainment Japan. The game switches between a bird view, first person, and third person perspective. Unfortunately, it offers no multiplayer."
"name[Metal Gear Solid 3: Snake Eater], rating[excellent], platforms[PlayStation], position[outer]",metal gear solid 3: snake eater is an excellent playstation game.
"name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], genres[action-adventure; shooter; tactical], position[inner]",it's an action-adventure tactical shooter developed by konami computer entertainment japan.
"playerperspective[bird view; first person; third person], position[inner]","the game switches between a bird view, first person, and third person perspective."
"name[Metal Gear Solid 3: Snake Eater], hasmultiplayer[no], position[inner]","unfortunately, it offers no multiplayer."
"name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], genres[action-adventure; shooter; tactical], playerperspective[bird view; first person; third person], hasmultiplayer[no], platforms[PlayStation]","An excellent action-adventure tactical shooter for PlayStation is Metal Gear Solid 3: Snake Eater, developed by Konami Computer Entertainment Japan. It allows the player to choose among bird view, and first or third person. It does not have multiplayer."
"name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], genres[action-adventure; shooter; tactical], platforms[PlayStation], position[outer]","an excellent action-adventure tactical shooter for playstation is metal gear solid 3: snake eater, developed by konami computer entertainment japan."
"name[Metal Gear Solid 3: Snake Eater], playerperspective[bird view; first person; third person], position[inner]","it allows the player to choose among bird view, and first or third person."
"name[Metal Gear Solid 3: Snake Eater], hasmultiplayer[no], position[inner]",it does not have multiplayer.
"name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], genres[action-adventure; shooter; tactical], playerperspective[bird view; first person; third person], hasmultiplayer[no], platforms[PlayStation]","Metal Gear Solid 3: Snake Eater was developed by Konami Computer Entertainment Japan for the PlayStation. It is a tactical action-adventure shooter with a variety of perspectives (first and third person, and bird's eye). Though there is no multiplayer, it has an excellent rating."
"name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], platforms[PlayStation], position[outer]",metal gear solid 3: snake eater was developed by konami computer entertainment japan for the playstation.
"name[Metal Gear Solid 3: Snake Eater], genres[action-adventure; shooter; tactical], playerperspective[bird view; first person; third person], position[inner]","it is a tactical action-adventure shooter with a variety of perspectives (first and third person, and bird's eye)."
"name[Metal Gear Solid 3: Snake Eater], rating[excellent], hasmultiplayer[no], position[inner]","though there is no multiplayer, it has an excellent rating."
"name[Need for Speed: Shift], releaseyear[2009], developer[Slightly Mad Studios], rating[average], genres[driving/racing; simulation], playerperspective[first person; third person]","Need for Speed: Shift from Slightly Mad Studios is a racing simulation game that came out in 2009. At an average rating, the game features both first and third person perspective."
"name[Need for Speed: Shift], releaseyear[2009], developer[Slightly Mad Studios], genres[driving/racing; simulation], position[outer]",need for speed: shift from slightly mad studios is a racing simulation game that came out in 2009.
"rating[average], playerperspective[first person; third person], position[inner]","at an average rating, the game features both first and third person perspective."
"name[Need for Speed: Shift], releaseyear[2009], developer[Slightly Mad Studios], rating[average], genres[driving/racing; simulation], playerperspective[first person; third person]","The 2009 game, Need for Speed: Shift, is a rather average game for a racing simulator. It allows you to drive with a first or third person perspective, according to your preference. It's a game by Slightly Mad Studios."
"name[Need for Speed: Shift], releaseyear[2009], rating[average], genres[driving/racing; simulation], position[outer]","the 2009 game, need for speed: shift, is a rather average game for a racing simulator."
"name[Need for Speed: Shift], genres[driving/racing; simulation], playerperspective[first person; third person], position[inner]","it allows you to drive with a first or third person perspective, according to your preference."
"name[Need for Speed: Shift], developer[Slightly Mad Studios], position[inner]",it's a game by slightly mad studios.
"name[Need for Speed: Shift], releaseyear[2009], developer[Slightly Mad Studios], rating[average], genres[driving/racing; simulation], playerperspective[first person; third person]","Try Need for Speed: Shift, Slightly Mad Studios released it in 2009 and it got average ratings. It's a driving simulator with first and third person perspectives."
"name[Need for Speed: Shift], releaseyear[2009], developer[Slightly Mad Studios], rating[average], position[outer]","try need for speed: shift, slightly mad studios released it in 2009 and it got average ratings."
"name[Need for Speed: Shift], genres[driving/racing; simulation], playerperspective[first person; third person], position[inner]",it's a driving simulator with first and third person perspectives.
"name[The Elder Scrolls Online], genres[MMORPG], playerperspective[first person; third person]",The Elder Scrolls Online is a first person (or third person) massively multiplayer online role-playing game.
"name[The Elder Scrolls Online], genres[MMORPG], playerperspective[first person; third person]",The Elder Scrolls Online is an MMORPG that you can play from a first or third person view.
"name[The Elder Scrolls Online], genres[MMORPG], playerperspective[first person; third person]",The Elder Scrolls Online is a MMORPG with both first and third person perspectives.
"name[The Witcher 3: Wild Hunt], genres[action-adventure; role-playing], hasmultiplayer[no]","The Witcher 3: Wild Hunt, is an action-adventure RPG with no multiplayer."
"name[The Witcher 3: Wild Hunt], genres[action-adventure; role-playing], hasmultiplayer[no]",Too bad the action-adventure RPG The Witcher 3: Wild Hunt has no multiplayer.
"name[The Witcher 3: Wild Hunt], genres[action-adventure; role-playing], hasmultiplayer[no]",I had fun playing The Witcher 3: Wild Hunt. It's a single-player action-adventure RPG.
"name[The Witcher 3: Wild Hunt], position[outer]",i had fun playing the witcher 3: wild hunt.
"name[The Witcher 3: Wild Hunt], genres[action-adventure; role-playing], hasmultiplayer[no], position[inner]",it's a single-player action-adventure rpg.
